kvk,naam,boekjaar,accountant
41199273,Stichting Advies- en Begeleidings-Centrum voor het Onderwijs in Amsterdam,2014,Dubois & Co.
41199273,Stichting Advies- en Begeleidings-Centrum voor het Onderwijs in Amsterdam,2015,Dubois & Co.
41197031,Stichting Afasietherapie Amsterdam,2014,"Administratiekantoor Van Mierlo, Dubois & Co."
41197031,Stichting Afasietherapie Amsterdam,2015,"Administratiekantoor Van Mierlo, Dubois & Co."
41197031,Stichting Afasietherapie Amsterdam,2016,"Administratiekantoor Van Mierlo, Dubois & Co."
41197031,Stichting Afasietherapie Amsterdam,2017,"Administratiekantoor Van Mierlo, Dubois & Co."
41197031,Stichting Afasietherapie Amsterdam,2018,"Administratiekantoor Van Mierlo, Dubois & Co."
39084428,Stichting Almeerse Theaters,2012,Dubois & Co.
39084428,Stichting Almeerse Theaters,2013,Dubois & Co.
39084428,Stichting Almeerse Theaters,2014,Dubois & Co.
39084428,Stichting Almeerse Theaters,2015,Dubois & Co.
39084428,Stichting Almeerse Theaters,2016,Dubois & Co.
41181369,Stichting Alzheimer Nederland,2025,Dubois & Co.
34141228,Stichting Amsterdam UMC Foundation,2017,Dubois & Co.
41198556,Stichting Amsterdams Fonds voor de Kunst,2024,Dubois & Co.
41198556,Stichting Amsterdams Fonds voor de Kunst,2025,Dubois & Co.
33303635,Stichting Amsterdams Universiteitsfonds,2018,Dubois & Co.
33303635,Stichting Amsterdams Universiteitsfonds,2019,Dubois & Co.
33303635,Stichting Amsterdams Universiteitsfonds,2023,Dubois & Co.
33303635,Stichting Amsterdams Universiteitsfonds,2024,Dubois & Co.
41150927,Stichting Beeld en Geluid Den Haag,2020,Dubois & Co.
41214833,Stichting Behuizing Anne Frank Stichting,2018,Dubois & Co.
34158718,Stichting Bekijk 't,2017,Dubois & Co.
34264155,Stichting BiD Network,2007,Dubois & Co.
34264155,Stichting BiD Network,2007,Dubois
34264155,Stichting BiD Network,2008,Dubois
34264155,Stichting BiD Network,2008,Dubois & Co.
34264155,Stichting BiD Network,2010,Dubois & Co.
34264155,Stichting BiD Network,2011,Dubois & Co.
34264155,Stichting BiD Network,2012,Dubois & Co.
34264155,Stichting BiD Network,2013,Dubois & Co.
34264155,Stichting BiD Network,2014,Dubois & Co.
34264155,Stichting BiD Network,2015,Dubois & Co.
34264155,Stichting BiD Network,2016,Dubois & Co.
41199211,Stichting Bijbels Museum,2015,Dubois & Co.
41178402,Stichting Bisschoppelijke Vastenactie,2016,Dubois & Co.
41178402,Stichting Bisschoppelijke Vastenactie,2018,Dubois & Co.
41178402,Stichting Bisschoppelijke Vastenactie,2019,Dubois & Co.
41178402,Stichting Bisschoppelijke Vastenactie,2020,Dubois & Co.
41178402,Stichting Bisschoppelijke Vastenactie,2023,Dubois & Co.
41178402,Stichting Bisschoppelijke Vastenactie,2024,Dubois & Co.
41178402,Stichting Bisschoppelijke Vastenaktie Nederland,2014,Dubois & Co.
41178402,Stichting Bisschoppelijke Vastenaktie Nederland,2015,Dubois & Co.
41178402,Stichting Bisschoppelijke Vastenaktie Nederland,2017,Dubois & Co.
41210098,Stichting Both ENDS,2007,Dubois & Co
41210098,Stichting Both ENDS,2008,Dubois & Co
41210098,Stichting Both ENDS,2009,Dubois & Co
41210098,Stichting Both ENDS,2010,Dubois & Co
41210098,Stichting Both ENDS,2011,Dubois & Co
41210098,Stichting Both ENDS,2012,Dubois & Co
41210098,Stichting Both ENDS,2013,Dubois & Co
41210098,Stichting Both ENDS,2014,Dubois & Co
41210098,Stichting Both ENDS,2015,Dubois & Co
41210098,Stichting Both ENDS,2016,Dubois & Co
41210098,Stichting Both ENDS,2017,Dubois & Co
41210098,Stichting Both ENDS,2018,Dubois & Co
41210098,Stichting Both ENDS,2019,Dubois & Co.
41210098,Stichting Both ENDS,2020,Dubois & Co.
41210098,Stichting Both ENDS,2022,Dubois & Co.
41210098,Stichting Both ENDS,2023,Dubois & Co.
41210098,Stichting Both ENDS,2024,Dubois & Co
41210098,Stichting Both ENDS,2025,Dubois & Co.
41093228,Stichting Brooke Hospital for Animals Nederland,2020,Dubois & Co.
41093228,Stichting Brooke Hospital for Animals Nederland,2021,Dubois & Co.
41093228,Stichting Brooke Hospital for Animals Nederland,2022,Dubois & Co.
41093228,Stichting Brooke Hospital for Animals Nederland,2023,Dubois & Co.
41093228,Stichting Brooke Hospital for Animals Nederland,2024,Dubois & Co.
41158230,Stichting CARE Nederland,2006,Dubois & Co.
41158230,Stichting CARE Nederland,2007,Dubois & Co.
41158230,Stichting CARE Nederland,2008,Dubois & Co.
41158230,Stichting CARE Nederland,2009,Dubois & Co.
41158230,Stichting CARE Nederland,2010,Dubois & Co.
41166983,STICHTING CENTER FOR INTERNATIONAL LEGAL COOPERATION,2014,Dubois & Co.
41166983,STICHTING CENTER FOR INTERNATIONAL LEGAL COOPERATION,2015,Dubois & Co.
41166983,STICHTING CENTER FOR INTERNATIONAL LEGAL COOPERATION,2016,Dubois & Co.
41166983,STICHTING CENTER FOR INTERNATIONAL LEGAL COOPERATION,2017,Dubois & Co.
41166983,STICHTING CENTER FOR INTERNATIONAL LEGAL COOPERATION,2018,Dubois & Co.
41166983,STICHTING CENTER FOR INTERNATIONAL LEGAL COOPERATION,2019,Dubois & Co.
32108345,Stichting CHOICE for Youth and Sexuality,2015,Dubois & Co.
32108345,Stichting CHOICE for Youth and Sexuality,2016,Dubois & Co.
32108345,"Stichting CHOICE, for youth and sexuality",2018,Dubois & Co.
32108345,"Stichting CHOICE, for youth and sexuality",2019,Dubois & Co.
32108345,"Stichting CHOICE, for youth and sexuality",2020,Dubois & Co.
32108345,"Stichting CHOICE, for youth and sexuality",2021,Dubois & Co.
32108345,"Stichting CHOICE, for youth and sexuality",2024,Dubois & Co.
41205780,Stichting Cinekid Amsterdam,2013,Dubois & Co.
41205780,Stichting Cinekid Amsterdam,2014,Dubois & Co.
41205780,Stichting Cinekid Amsterdam,2015,Dubois & Co.
41205780,Stichting Cinekid Amsterdam,2017,Dubois & Co.
41149831,Stichting CMC,2011,Dubois & Co.
41149831,Stichting CMC,2012,Dubois & Co.
41149831,Stichting CMC,2013,Dubois & Co.
41149831,Stichting CMC,2014,Dubois & Co.
41149831,Stichting CMC,2015,Dubois & Co.
41149831,Stichting CMC,2016,Dubois & Co.
41149831,Stichting CMC,2017,Dubois & Co.
41149831,Stichting CMC,2022,Dubois & Co.
41149831,Stichting CMC,2023,Dubois & Co.
41149831,Stichting CMC,2024,Dubois & Co.
41149831,Stichting CMC,2025,Dubois & Co.
33304155,Stichting Codart,2013,Dubois & Co.
34126333,Stichting Combiwel Amsterdam,2013,Dubois & Co.
34126333,Stichting Combiwel Amsterdam,2015,Dubois & Co.
34126333,Stichting Combiwel Amsterdam,2016,Dubois & Co.
56622562,Stichting Combiwel Projecten,2015,Dubois & Co.
56622562,Stichting Combiwel Projecten,2016,Dubois & Co.
34197379,stichting dance4life,2013,Dubois & Co
34197379,stichting dance4life,2014,Dubois & Co
34197379,stichting dance4life,2015,Dubois & Co
34290942,Stichting Dance4life Nederland,2011,Dubois & Co.
41209239,Stichting Danstheater Aya,2012,Dubois & Co.
41209239,Stichting Danstheater Aya,2013,Dubois & Co.
41209239,Stichting Danstheater Aya,2014,Dubois & Co.
41209239,Stichting Danstheater Aya,2015,Dubois & Co.
41209239,Stichting Danstheater Aya,2016,Dubois & Co.
41209239,Stichting Danstheater Aya,2018,Dubois & Co.
41209239,Stichting Danstheater Aya,2020,Dubois & Co.
41212338,Stichting Danswerkplaats Amsterdam,2013,Dubois & Co.
41212338,Stichting Danswerkplaats Amsterdam,2014,Dubois & Co.
41212338,Stichting Danswerkplaats Amsterdam,2015,Dubois & Co.
41212338,Stichting Danswerkplaats Amsterdam,2016,Dubois & Co.
24429449,Stichting De (Internationale) Keuze,2013,Dubois & Co.
41197650,Stichting De Appel,2012,Dubois & Co.
41197650,Stichting De Appel,2015,Dubois & Co.
41197650,Stichting De Appel,2017,Dubois & Co.
34140132,Stichting de Burcht,2012,Dubois & Co.
34140132,Stichting de Burcht,2018,Dubois & Co.
34140132,Stichting de Burcht,2020,Dubois & Co.
33188249,Stichting De Kleine Komedie,2013,Dubois & Co.
33188249,Stichting De Kleine Komedie,2014,Dubois & Co.
33188249,Stichting De Kleine Komedie,2015,Dubois & Co.
33188249,Stichting De Kleine Komedie,2017,Dubois & Co.
33188249,Stichting De Kleine Komedie,2018,Dubois & Co.
33188249,Stichting De Kleine Komedie,2019,Dubois & Co.
33188249,Stichting De Kleine Komedie,2024,Dubois & Co.
33188249,Stichting De Kleine Komedie,2025,Dubois & Co.
41266143,Stichting De Natuur- en Milieufederaties,2012,Dubois & Co.
41266143,Stichting De Natuur- en Milieufederaties,2013,Dubois & Co.
41266143,Stichting De Natuur- en Milieufederaties,2014,Dubois & Co.
41266143,Stichting De Natuur- en Milieufederaties,2015,Dubois & Co.
41266143,Stichting De Natuur- en Milieufederaties,2016,Dubois & Co.
41266143,Stichting De Natuur- en Milieufederaties,2017,Dubois & Co.
41266143,Stichting de Natuur- en Milieufederaties,2018,Dubois & Co.
41200881,Stichting De Nieuwe Liefde,2018,Dubois & Co.
41200881,Stichting De Nieuwe Liefde,2019,Dubois & Co.
41200881,Stichting De Nieuwe Liefde,2020,Dubois & Co.
41200881,Stichting De Nieuwe Liefde,2021,Dubois & Co.
41198390,Stichting De Regenboog Groep,2005,Dubois & Co
41198390,Stichting De Regenboog Groep,2006,Dubois & Co
41198390,Stichting De Regenboog Groep,2009,Dubois & Co
41198390,Stichting De Regenboog Groep,2010,Dubois & Co
41198390,Stichting De Regenboog Groep,2011,Dubois & Co
41198390,Stichting De Regenboog Groep,2012,Dubois & Co
41198390,Stichting De Regenboog Groep,2013,Dubois & Co
41198390,Stichting De Regenboog Groep,2014,Dubois & Co
41198390,Stichting De Regenboog Groep,2015,Dubois & Co
34183786,Stichting De Warme Winkel,2016,Dubois & Co.
41208813,Stichting Defence for Children International Nederland - ECPAT Nederland,2009,Dubois & Co
41208813,Stichting Defence for Children International Nederland - ECPAT Nederland,2011,Dubois & Co
41208813,Stichting Defence for Children International Nederland - ECPAT Nederland,2012,Dubois & Co
41208813,Stichting Defence for Children International Nederland - ECPAT Nederland,2013,Dubois & Co
41208813,Stichting Defence for Children International Nederland - ECPAT Nederland,2015,Dubois & Co
40532070,Stichting Dierenopvang Amsterdam,2007,Dubois
40532070,Stichting Dierenopvang Amsterdam,2014,Dubois & Co.
40532070,Stichting Dierenopvang Amsterdam,2015,Dubois & Co.
40532070,Stichting Dierenopvang Amsterdam,2016,Dubois & Co.
41197586,Stichting Dierenopvangcentrum Amsterdam,2007,Dubois & Co.
41197586,Stichting Dierenopvangcentrum Amsterdam,2013,Dubois & Co.
41197586,Stichting Dierenopvangcentrum Amsterdam,2014,Dubois & Co.
41197586,Stichting Dierenopvangcentrum Amsterdam,2015,Dubois & Co.
41197586,Stichting Dierenopvangcentrum Amsterdam,2016,Dubois & Co.
41197586,Stichting Dierenopvangcentrum Amsterdam,2018,Dubois & Co.
41197586,Stichting Dierenopvangcentrum Amsterdam,2019,Dubois & Co.
41197586,Stichting Dierenopvangcentrum Amsterdam,2020,Dubois & Co.
41199824,Stichting Donateurs Koninklijk Concertgebouworkest,2016,Dubois & Co.
41213631,Stichting Dood Paard,2016,Dubois & Co.
41213631,Stichting Dood Paard,2017,Dubois & Co.
41213631,Stichting Dood Paard,2018,Dubois & Co.
41213631,Stichting Dood Paard,2019,Dubois & Co.
41213631,Stichting Dood Paard,2020,Dubois & Co.
63545861,Stichting dr. Denis Mukwege,2022,Dubois & Co.
63545861,Stichting dr. Denis Mukwege,2023,Dubois & Co.
63545861,Stichting dr. Denis Mukwege,2024,Dubois & Co.
34371743,Stichting Dynamo Amsterdam,2015,Dubois & Co.
34371743,Stichting Dynamo Amsterdam,2016,Dubois & Co.
34371743,Stichting Dynamo Amsterdam,2017,Dubois & Co.
34371743,Stichting Dynamo Amsterdam,2018,Dubois & Co.
34371743,Stichting Dynamo Amsterdam,2019,Dubois & Co.
34371743,Stichting Dynamo Amsterdam,2020,Dubois & Co.
34371743,Stichting Dynamo Amsterdam,2022,Dubois & Co.
34371743,Stichting Dynamo Amsterdam,2023,Dubois & Co.
34371743,Stichting Dynamo Amsterdam,2024,Dubois & Co.
34229513,Stichting Educatieve Projecten,2012,Dubois & Co.
34229513,Stichting Educatieve Projecten,2013,Dubois & Co.
41149658,Stichting Erfgoedhuis Zuid-Holland,2020,Dubois & Co.
41149658,Stichting Erfgoedhuis Zuid-Holland,2021,Dubois & Co.
41149658,Stichting Erfgoedhuis Zuid-Holland,2022,Dubois & Co.
41149658,Stichting Erfgoedhuis Zuid-Holland,2023,Dubois & Co.
41149658,Stichting Erfgoedhuis Zuid-Holland,2024,Dubois & Co.
41188195,Stichting ETC,2012,Dubois & Co
34305700,Stichting Eye Care Foundation,2005,Dubois & Co
34305700,Stichting Eye Care Foundation,2006,Dubois & Co
34305700,Stichting Eye Care Foundation,2012,Dubois & Co
34305700,Stichting Eye Care Foundation,2013,Dubois & Co
34305700,Stichting Eye Care Foundation,2014,Dubois & Co
34305700,Stichting Eye Care Foundation,2015,Dubois & Co.
34305700,Stichting Eye Care Foundation,2016,Dubois & Co.
34305700,Stichting Eye Care Foundation,2017,Dubois & Co.
34305700,Stichting Eye Care Foundation,2018,Dubois & Co.
34305700,Stichting Eye Care Foundation,2019,Dubois & Co.
34305700,Stichting Eye Care Foundation,2020,Dubois & Co.
34305700,Stichting Eye Care Foundation,2021,Dubois & Co.
34305700,Stichting Eye Care Foundation,2022,Dubois & Co.
34111374,Stichting Fair Wear Foundation,2021,Dubois & Co.
34111374,Stichting Fair Wear Foundation,2022,Dubois & Co.
34111374,Stichting Fair Wear Foundation,2023,Dubois & Co.
34245234,Stichting Female Economy,2013,Dubois & Co.
41205434,Stichting Financiering Koninklijk Concertgebouworkest,2015,Dubois & Co.
41205434,Stichting Financiering Koninklijk Concertgebouworkest,2016,Dubois & Co.
41209428,Stichting Fonds Bijzondere Journalistieke Projecten,2016,Dubois & Co.
27305088,Stichting Fonds voor Cultuurparticipatie,2017,Dubois & Co.
27305088,Stichting Fonds voor Cultuurparticipatie,2018,Dubois & Co.
27305088,Stichting Fonds voor Cultuurparticipatie,2019,Dubois & Co.
41149080,Stichting Fonds voor het Motorvoertuigenbedrijf en het Tweewielerbedrijf,2013,Dubois & Co.
41199824,Stichting Foundation Concertgebouworkest,2017,Dubois & Co.
34308169,Stichting Free a Girl,2010,Dubois & Co
34308169,Stichting Free a Girl,2011,Dubois & Co
34308169,Stichting Free a Girl,2012,Dubois & Co
52957535,Stichting Free Press Unlimited,2012,Dubois & Co.
52957535,Stichting Free Press Unlimited,2013,Dubois & Co.
52957535,Stichting Free Press Unlimited,2014,Dubois & Co.
52957535,Stichting Free Press Unlimited,2015,Dubois & Co.
52957535,Stichting Free Press Unlimited,2016,Dubois & Co.
52957535,Stichting Free Press Unlimited,2017,Dubois & Co.
52957535,Stichting Free Press Unlimited,2018,Dubois & Co.
52957535,Stichting Free Press Unlimited,2019,Dubois & Co.
52957535,Stichting Free Press Unlimited,2020,Dubois & Co.
41154421,Stichting FREE VOICE - Dutch Support for Media in Development,2010,Dubois & Co
41197415,Stichting Gasthuis Frascati,2013,Dubois & Co.
41197415,Stichting Gasthuis Frascati,2014,Dubois & Co.
51458012,Stichting Gaudeamus Muziekweek,2013,Dubois & Co.
51458012,Stichting Gaudeamus Muziekweek,2021,Dubois & Co.
41202350,Stichting Gered Gereedschap,2009,Dubois & Co.
41202350,Stichting Gered Gereedschap,2010,Dubois & Co.
41202350,Stichting Gered Gereedschap,2011,Dubois & Co.
34113669,Stichting Giving Back,2014,Dubois & Co.
34113669,Stichting Giving Back,2016,Dubois & Co.
34113669,Stichting Giving Back,2017,Dubois & Co.
34113669,Stichting Giving Back,2018,Dubois & Co.
34113669,Stichting Giving Back,2020,Dubois & Co.
34113669,Stichting Giving Back,2021,Dubois & Co.
34113669,Stichting Giving Back,2022,Dubois & Co.
30158761,Stichting Goed Hout & Goed Papier!,2023,Dubois & Co.
30158761,Stichting Goed Hout & Goed Papier!,2024,Dubois & Co.
30190302,Stichting GreenWish,2013,Dubois & Co.
41211943,Stichting Health Works,2015,Dubois & Co.
41211943,Stichting HealthNet International - Transcultural Psychosocial Organization,2014,Dubois & Co.
41211943,Stichting HealthNet Transcultural Psychosocial Organization,2018,Dubois & Co.
41211943,Stichting HealthNet Transcultural Psychosocial Organization,2019,Dubois & Co.
41211943,Stichting HealthNet Transcultural Psychosocial Organization,2020,Dubois & Co.
34295447,Stichting Het Compagnie Fonds,2020,Dubois & Co.
34295447,Stichting Het Compagnie Fonds,2022,Dubois & Co.
34295447,Stichting Het Compagnie Fonds,2023,Dubois & Co.
34145437,Stichting Het Concertgebouw Fonds,2023,Dubois & Co.
34145437,Stichting Het Concertgebouw Fonds,2024,Dubois & Co.
34145437,Stichting Het Concertgebouw Fonds,2025,Dubois & Co.
41186948,Stichting Het Filiaal theatermakers,2013,Dubois & Co.
41186948,Stichting Het Filiaal theatermakers,2014,Dubois & Co.
41186948,Stichting Het Filiaal theatermakers,2015,Dubois & Co.
41186948,Stichting Het Filiaal theatermakers,2016,Dubois & Co.
41186948,Stichting Het Filiaal theatermakers,2017,Dubois & Co
41186948,Stichting Het Filiaal theatermakers,2018,Dubois & Co
41186948,Stichting Het Filiaal theatermakers,2019,Dubois & Co.
41205257,Stichting Het Muziekinstrumentenfonds,2023,Dubois & Co.
41205257,Stichting Het Muziekinstrumentenfonds,2024,Dubois & Co.
40532654,Stichting Het Nederlandsch Economisch-Historisch Archief,2001,Dubois & Co
40532654,Stichting Het Nederlandsch Economisch-Historisch Archief,2002,Dubois & Co
27300977,Stichting Het Vergeten Kind,2019,Dubois & Co.
27300977,Stichting Het Vergeten Kind,2020,Dubois & Co.
27300977,Stichting Het Vergeten Kind,2022,Dubois & Co.
27300977,Stichting Het Vergeten Kind,2023,Dubois & Co.
27300977,Stichting Het Vergeten Kind,2024,Dubois & Co.
27300977,Stichting Het Vergeten Kind,2025,Dubois & Co.
41113659,Stichting Hulp aan Papua's in Nood,2011,Dubois & Co.
41113659,Stichting Hulp aan Papua's in Nood,2012,Dubois & Co.
41113659,Stichting Hulp aan Papua's in Nood,2013,Dubois & Co.
41113659,Stichting Hulp aan Papua's in Nood,2014,Dubois & Co.
41113659,Stichting Hulp aan Papua's in Nood,2017,Dubois & Co.
41113659,Stichting Hulp aan Papua's in Nood,2019,Dubois & Co.
41113659,Stichting Hulp aan Papua's in Nood,2020,Dubois & Co.
34190868,Stichting Humanity in Action Nederland,2013,Dubois & Co.
41211953,Stichting Ida Charity Foundation,2007,Dubois & Co
33303784,Stichting IJ Producties,2015,Dubois & Co.
33303784,Stichting IJ Producties,2016,Dubois & Co.
33303784,Stichting IJ Producties,2019,Dubois & Co.
41156252,Stichting IKV,2003,Dubois & Co
41156252,Stichting IKV,2004,Dubois & Co
41156252,Stichting IKV,2005,Dubois & Co
41156252,Stichting IKV,2006,Dubois & Co
41217599,Stichting IMC Weekendschool,2018,Dubois & Co.
41217599,Stichting IMC Weekendschool,2022,Dubois & Co.
41217599,Stichting IMC Weekendschool,2024,Dubois & Co.
41217599,Stichting IMC Weekendschool,2025,Dubois & Co.
30249726,"Stichting Innovatie, Kwaliteit en Professionaliteit van het Openbaar Bestuur",2017,Dubois & Co.
41205203,Stichting Internationaal Instituut voor Sociale Geschiedenis,2016,Dubois & Co.
41205203,Stichting Internationaal Instituut voor Sociale Geschiedenis,2017,Dubois & Co.
41205203,Stichting Internationaal Instituut voor Sociale Geschiedenis,2018,Dubois & Co.
41205203,Stichting Internationaal Instituut voor Sociale Geschiedenis,2019,Dubois & Co.
41205203,Stichting Internationaal Instituut voor Sociale Geschiedenis,2020,Dubois & Co.
33170905,Stichting International Dispensary Association,2005,Dubois & Co
33170905,Stichting International Dispensary Association,2006,Dubois & Co
33170905,Stichting International Dispensary Association,2007,Dubois & Co
33170905,Stichting International Dispensary Association,2008,Dubois & Co
41128382,Stichting International Film Festival Rotterdam / IFFR / International Film Festival Rotterdam / Filmfestival Rotterdam,2018,Dubois & Co.
41128382,Stichting International Film Festival Rotterdam / IFFR / International Film Festival Rotterdam / Filmfestival Rotterdam,2019,Dubois & Co.
73728489,Stichting International NGO Safety Organisation,2020,Dubois & Co.
73728489,Stichting International NGO Safety Organisation,2021,Dubois & Co.
73728489,Stichting International NGO Safety Organisation,2022,Dubois & Co.
73728489,Stichting International NGO Safety Organisation,2023,Dubois & Co.
73728489,Stichting International NGO Safety Organisation,2024,Dubois & Co.
40537991,Stichting Internationale Humanitaire Hulporganisatie Nederland,2020,Dubois & Co.
40537991,Stichting Internationale Humanitaire Hulporganisatie Nederland,2021,Dubois & Co.
40537991,Stichting Internationale Humanitaire Hulporganisatie Nederland,2023,Dubois & Co.
40537991,Stichting Internationale Humanitaire Hulporganisatie Nederland,2024,Dubois & Co.
40537991,Stichting Internationale Humanitaire Hulporganisatie Nederland,2025,Dubois & Co.
34236288,Stichting Iplussolutions,2016,Dubois & Co.
41180885,Stichting IUCN Nederlands Comité (IUCN National Committee of the Netherlands Foundation),2008,Dubois & Co.
41180885,Stichting IUCN Nederlands Comité (IUCN National Committee of the Netherlands Foundation),2009,Dubois & Co.
41180885,Stichting IUCN Nederlands Comité (IUCN National Committee of the Netherlands Foundation),2010,Dubois & Co.
41180885,Stichting IUCN Nederlands Comité (IUCN National Committee of the Netherlands Foundation),2011,Dubois & Co.
41180885,Stichting IUCN Nederlands Comité (IUCN National Committee of the Netherlands Foundation),2012,Dubois & Co.
41180885,Stichting IUCN Nederlands Comité (IUCN National Committee of the Netherlands Foundation),2013,Dubois & Co.
41180885,Stichting IUCN Nederlands Comité (IUCN National Committee of the Netherlands Foundation),2014,Dubois & Co.
41180885,Stichting IUCN Nederlands Comité (IUCN National Committee of the Netherlands Foundation),2015,Dubois & Co.
41180885,Stichting IUCN Nederlands Comité (IUCN National Committee of the Netherlands Foundation),2016,Dubois & Co.
41180885,Stichting IUCN Nederlands Comité (IUCN National Committee of the Netherlands Foundation),2017,Dubois & Co.
41180885,Stichting IUCN Nederlands Comité (IUCN National Committee of the Netherlands Foundation),2018,Dubois & Co.
41180885,Stichting IUCN Nederlands Comité (IUCN National Committee of the Netherlands Foundation),2019,Dubois & Co.
41180885,Stichting IUCN Nederlands Comité (IUCN National Committee of the Netherlands Foundation),2020,Dubois & Co.
41180885,Stichting IUCN Nederlands Comité (IUCN National Committee of the Netherlands Foundation),2022,Dubois & Co.
41180885,Stichting IUCN Nederlands Comité (IUCN National Committee of the Netherlands Foundation),2023,Dubois & Co.
41180885,Stichting IUCN Nederlands Comité (IUCN National Committee of the Netherlands Foundation),2024,Dubois & Co.
41180885,Stichting IUCN Nederlands Comité (IUCN National Committee of the Netherlands Foundation),2025,Dubois & Co.
34198387,Stichting Jakop Ahlbom Company,2014,Dubois & Co.
34198387,Stichting Jakop Ahlbom Company,2017,Dubois & Co.
34198387,Stichting Jakop Ahlbom Company,2018,Dubois & Co.
83447482,Stichting Jeugdteam Zaanstad,2022,Dubois & Co.
83447482,Stichting Jeugdteam Zaanstad,2023,Dubois & Co.
83447482,Stichting Jeugdteam Zaanstad,2024,Dubois & Co.
41216893,Stichting Johan Cruyff Foundation,2005,Dubois & Co
41216893,Stichting Johan Cruyff Foundation,2006,Dubois & Co
41216893,Stichting Johan Cruyff Foundation,2007,Dubois & Co.
41216893,Stichting Johan Cruyff Foundation,2008,Dubois & Co.
41216893,Stichting Johan Cruyff Foundation,2009,Dubois & Co.
41216893,Stichting Johan Cruyff Foundation,2010,Dubois & Co.
41216893,Stichting Johan Cruyff Foundation,2011,Dubois & Co.
41216893,Stichting Johan Cruyff Foundation,2013,Dubois & Co.
41216893,Stichting Johan Cruyff Foundation,2016,Dubois & Co.
41216893,Stichting Johan Cruyff Foundation,2017,Dubois & Co.
41216893,Stichting Johan Cruyff Foundation,2019,Dubois & Co.
41216893,Stichting Johan Cruyff Foundation,2020,Dubois & Co.
41216893,Stichting Johan Cruyff Foundation,2022,Dubois & Co.
41199808,Stichting Joods Museum,2024,Dubois & Co.
17206309,Stichting Juvans Maatschappelijk Werk en Dienstverlening,2015,Dubois & Co.
17206309,Stichting Juvans Maatschappelijk Werk en Dienstverlening,2016,Dubois & Co.
41169008,Stichting Kenniscentrum Beroepsonderwijs Bedrijfsleven Transport en Logistiek,2008,Dubois & Co.
41169008,Stichting Kenniscentrum Beroepsonderwijs Bedrijfsleven Transport en Logistiek,2009,Dubois & Co.
41169008,Stichting Kenniscentrum Beroepsonderwijs Bedrijfsleven Transport en Logistiek,2011,Dubois & Co.
41036051,"Stichting Kenteq, kenniscentrum beroepsonderwijs bedrijfsleven voor techniek",2013,Dubois & Co.
34173893,Stichting Kinderen Kankervrij,2009,Dubois & Co.
34173893,Stichting Kinderen Kankervrij,2010,Dubois & Co.
34173893,Stichting Kinderen Kankervrij,2011,Dubois & Co.
34173893,Stichting Kinderen Kankervrij,2012,Dubois & Co.
34173893,Stichting Kinderen Kankervrij,2013,Dubois & Co.
34173893,Stichting Kinderen Kankervrij,2014,Dubois & Co.
34173893,Stichting Kinderen Kankervrij,2015,Dubois & Co.
41167934,Stichting Kinderpostzegels Nederland,2014,Dubois & Co.
41167934,Stichting Kinderpostzegels Nederland,2015,Dubois & Co.
41167934,Stichting Kinderpostzegels Nederland,2016,Dubois & Co.
41167934,Stichting Kinderpostzegels Nederland,2017,Dubois & Co.
41184025,Stichting Kintent,2001,Dubois & Co
41184025,Stichting Kintent,2002,Dubois & Co
41199917,Stichting Koninklijk Concertgebouworkest,2015,Dubois + Co
41199917,Stichting Koninklijk Concertgebouworkest,2016,Dubois + Co
41199917,Stichting Koninklijk Concertgebouworkest,2017,Dubois + Co
41199917,Stichting Koninklijk Concertgebouworkest,2018,Dubois + Co
41199917,Stichting Koninklijk Concertgebouworkest,2019,Dubois + Co
41199917,Stichting Koninklijk Concertgebouworkest,2020,Dubois + Co
41199917,Stichting Koninklijk Concertgebouworkest,2022,Dubois & Co.
41199917,Stichting Koninklijk Concertgebouworkest,2023,Dubois & Co.
40409239,Stichting Koninklijke Hondenbescherming,2019,Dubois & Co.
40409239,Stichting Koninklijke Hondenbescherming,2020,Dubois & Co.
40409239,Stichting Koninklijke Hondenbescherming,2021,Dubois & Co.
41167934,Stichting Koninklijke Nederlandse Kinderpostzegels,2018,Dubois & Co.
41167934,Stichting Koninklijke Nederlandse Kinderpostzegels,2019,Dubois & Co.
41167934,Stichting Koninklijke Nederlandse Kinderpostzegels,2020,Dubois & Co.
41167934,Stichting Koninklijke Nederlandse Kinderpostzegels,2021,Dubois & Co.
41167934,Stichting Koninklijke Nederlandse Kinderpostzegels,2022,Dubois & Co.
41167934,Stichting Koninklijke Nederlandse Kinderpostzegels,2023,Dubois & Co.
41167934,Stichting Koninklijke Nederlandse Kinderpostzegels,2024,Dubois & Co.
41132613,Stichting Kunsthal Rotterdam,2019,Dubois & Co.
41132613,Stichting Kunsthal Rotterdam,2020,Dubois & Co.
74532960,Stichting Laat mij gaan,2020,Dubois & Co.
54462738,Stichting Landelijk Kenniscentrum Cultuureducatie en Amateurkunst,2021,Dubois & Co.
54462738,Stichting Landelijk Kenniscentrum Cultuureducatie en Amateurkunst,2024,Dubois & Co.
41193254,Stichting Landschapsbeheer Nederland,2013,Dubois & Co
41193254,Stichting Landschapsbeheer Nederland,2015,Dubois & Co.
41129438,Stichting LantarenVenster,2013,Dubois & Co
41129438,Stichting LantarenVenster,2015,Dubois & Co
27263438,Stichting Lezen & Schrijven,2016,Dubois & Co.
27263438,Stichting Lezen & Schrijven,2017,Dubois & Co.
