kvk,naam,boekjaar,accountant,sbi,plaats
50574531,Ove Arup Holdings B.V.,2025,PwC,64210,
83928286,Panorama Topco B.V.,2025,PwC,64210,
11012223,Papyrus Groep Nederland B.V.,2025,PwC,46862,
16079433,Parametric Technology Europe B.V.,2025,PwC,64210,
16070133,Parametric Technology Nederland B.V.,2025,PwC,73200,
08119373,People & Print Group,2025,PwC,73110,
20049723,PET-Power B.V.,2025,PwC,22220,
30227790,PGGM,2025,PwC,66191,
30228472,PGGM N.V.,2025,PwC,64210,
30228490,PGGM Vermogensbeheer B.V.,2025,PwC,66120,
64239411,Pharvaris N.V.,2025,PwC,72100,
57769435,PHOENIX PIB Dutch Finance B.V.,2025,PwC,70102,
14626752,Pie Medical Imaging,2025,PwC,62100,
91983991,Pluxee N.V.,2025,PwC,64210,
24482074,Poliklinische Apotheek Erasmus MC B.V.,2025,PwC,47730,
34171272,Polypore,2025,PwC,64210,
41055139,Pompestichting,2025,PwC,86104,
34230752,PPG Finance B.V.,2025,PwC,64210,
54327946,Prinses Máxima Centrum voor Kinderoncologie B.V.,2025,PwC,86103,
75006618,PrintBrothers B.V.,2025,PwC,64210,
41053219,Pro Persona GGz,2025,PwC,87202,
41141239,Protestants Christelijke Stichting Zorgverlening voor Ouderen Vaartland,2025,PwC,87302,
41134968,Protestants-Christelijke Stichting Zorgverlening voor Ouderen De Harg-Spaland,2025,PwC,87302,
30277172,Provincie Utrecht,2025,PwC,84110,
70346380,Quaker Houghton Sales B.V.,2025,PwC,46851,
56169841,Qualcomm Technologies Netherlands B.V.,2025,PwC,62900,
80262783,Radboud universitair medisch centrum / Radboudumc,2025,PwC,86101,
41055629,Radboud Universiteit Nijmegen,2025,PwC,85402,
33216172,Randstad N.V.,2025,PwC,64210,
51346184,Reddyn B.V.,2025,PwC,35130,
41159777,Reinier de Graaf Groep,2025,PwC,86102,
69799385,Reinier Haga Groep Orthopedisch Centrum B.V.,2025,PwC,86221,
14625774,Rema Holland B.V.,2025,PwC,46641,
08011462,Remeha Group B.V.,2025,PwC,64210,
17177191,Renesas Design Netherlands B.V.,2025,PwC,72100,
08185138,RFS Holland Holding B.V.,2025,PwC,70101,
34280544,Rhenus Assets & Services B.V.,2025,PwC,64210,
68991665,RHI Magnesita N.V.,2025,PwC,64210,
64547728,Riscure Holding B.V.,2025,PwC,70102,
28103824,Rivierduinen,2025,PwC,86999,
33134283,RLG Europe B.V.,2025,PwC,47770,
41216421,ROC van Amsterdam-Flevoland,2025,PwC,85320,
13014428,ROCKWOOL B.V.,2025,PwC,23990,
24292838,"Rotterdamse Electrische Tram N.V., afgekort R.E.T. N.V.",2025,PwC,49310,
20026909,Rust-Oleum Netherlands B.V.,2025,PwC,20300,
41081032,RvA-Bethaniestraat 2,2025,PwC,86104,
30032168,S.A.B. Profiel B.V.,2025,PwC,25110,
30074837,Salta Group B.V.,2025,PwC,64210,
41115327,Scalda Stichting voor middelbaar beroepsonderwijs en volwasseneneducatie / Scalda College voor Welzijn / Scalda College voor Gezondheidszorg en Uiterlijke Verzorging / Scalda College voor Hotelmanagement en Gastronomie / Scalda College voor Vavo / Scalda College voor Commerciële en Zakelijke Dienstverlening / Scalda College voor Educatie / Scalda College voor Techniek en Design /Scalda College voor Maintenance en Procestechniek,2025,PwC,85320,
63976404,Scatec Solar Netherlands B.V.,2025,PwC,64210,
22035330,Scheldebouw B.V.,2025,PwC,25110,
34181542,Schuberg Philis Group B.V.,2025,PwC,64210,
14621662,Service Centre Maastricht B.V.,2025,PwC,25530,
56475160,SFI Markets B.V.,2025,PwC,64999,
30101955,SHARP Electronics Benelux B.V.,2025,PwC,46500,
27044420,Siemens International Holding B.V.,2025,PwC,70102,
27015771,Siemens Nederland N.V.,2025,PwC,26300,
85910961,Signature Foods Group B.V.,2025,PwC,70102,
41226861,Sint Jacob,2025,PwC,87100,
95706240,Skio Topco B.V.,2025,PwC,64210,
89711955,Solventum Holdings B.V.,2025,PwC,64210,
34103478,Sony Overseas Holding B.V.,2025,PwC,64210,
53505107,South American HoldCo II B.V.,2025,PwC,64210,
34208676,Spaarnelanden N.V.,2025,PwC,38110,
09146652,Spacewell Netherlands B.V.,2025,PwC,62200,
85974889,Speyzer International B.V.,2025,PwC,64210,
14635629,SPIE Nederland B.V.,2025,PwC,71120,
41035166,St. Philadelphia Zorg,2025,PwC,87100,
24249971,Stad Holland Zorgverzekeraar Onderlinge Waarborgmaatschappij U.A.,2025,PwC,65122,
33234702,Stadion Amsterdam N.V.,2025,PwC,68110,
27070802,Staedion,2025,PwC,68201,
33196169,Stena Holland B.V.,2025,PwC,64210,
33160658,Sterrebeeck B.V.,2025,PwC,64210,
30191949,Stichting African Parks Foundation,2025,PwC,94993,
64680185,Stichting Algemeen Pensioenfonds Stap,2025,PwC,66299,
64156338,Stichting Amsterdam UMC,2025,PwC,86101,
17225125,Stichting BrabantZorg,2025,PwC,87302,
41104616,Stichting Breda University of Applied Sciences,2025,PwC,85401,
41158230,Stichting CARE Nederland,2025,PwC,88999,
27278704,Stichting Careyn,2025,PwC,86942,
41210154,Stichting Carré Fonds,2025,PwC,91220,
41087385,Stichting Catharina Ziekenhuis,2025,PwC,86102,
41216128,Stichting Ceder Groep,2025,PwC,85311,
37107589,Stichting De Waerden - Centraal Bureau,2025,PwC,88992,
41236520,Stichting De Zorgcirkel,2025,PwC,86999,
41210633,Stichting DOEN,2025,PwC,94993,
41209178,Stichting Doen in liquidatie,2025,PwC,58130,
27220173,Stichting DUWO,2025,PwC,68201,
41076416,Stichting Envida,2025,PwC,87100,
41023790,Stichting Flevoziekenhuis,2025,PwC,86102,
41149534,STICHTING FLORENCE,2025,PwC,87100,
18085169,Stichting GGz Breburg Groep,2025,PwC,86104,
41102418,Stichting Groenhuysen,2025,PwC,87100,
27268552,Stichting HagaZiekenhuis,2025,PwC,86102,
41012703,Stichting Hanzehogeschool Groningen,2025,PwC,85401,
63052725,Stichting Hartwig Medical Foundation,2025,PwC,94993,
87052253,Stichting Hof Wonen,2025,PwC,68201,
27255912,Stichting Hoger Beroeps Onderwijs Haaglanden,2025,PwC,85401,
09091785,Stichting Hogeschool van Arnhem en Nijmegen,2025,PwC,85401,
08174887,Stichting IJsselheem Holding,2025,PwC,88102,
33170905,Stichting International Dispensary Association,2025,PwC,46461,
41084046,Stichting Jeroen Bosch Ziekenhuis,2025,PwC,86102,
41095855,Stichting Katholieke Universiteit Brabant,2025,PwC,85402,
41055765,Stichting Klinisch Genetisch Centrum Nijmegen en omstreken,2025,PwC,86221,
41066221,"Stichting Koraal, Bestuurscentrum",2025,PwC,70202,
41126751,Stichting Laurens,2025,PwC,87100,
39057343,Stichting Leger des Heils Dienstverlening,2025,PwC,47120,
41208153,Stichting Leger des Heils Fondsenwerving,2025,PwC,88999,
63300664,Stichting Leger des Heils Jeugdbescherming & Reclassering,2025,PwC,88992,
78345987,Stichting Leger des Heils Woonvermogen,2025,PwC,66300,
41158916,Stichting Lucas Onderwijs,2025,PwC,84121,
41070330,"Stichting Maastricht Radiation Oncology ""Maastro-Clinic""",2025,PwC,86221,
37138130,Stichting MagentaZorg,2025,PwC,87100,
51409763,Stichting NTR,2025,PwC,94996,
41231857,Stichting Odion,2025,PwC,88103,
