kvk,naam,plaats,boekjaar,kantoor,kantoor_sleutel,afm_nummer,type_opdracht,oordeel,grond_beperking,continuiteitsonzekerheid
22054521,Stichting Samenwerkende Zorgboeren Zuid,Waalwijk,2019,Q-Concepts Accountancy B.V.,13000773,13000773,wettelijke_controle,goedkeurend,,
41225010,Spaarne Gasthuis (Stichting),Hoofddorp,2019,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
08173909,Stichting Espria,Beilen,2019,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
14070894,Xonar (Stichting),Maastricht,2019,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
34318718,RKZ Dialysecentrum B.V.,Beverwijk,2019,Joanknecht Assurance B.V.,13000010,13000010,wettelijke_controle,goedkeurend,,
57243484,U Centraal (Stichting),Utrecht,2019,Blömer accountants en adviseurs B.V.,13000263,13000263,wettelijke_controle,goedkeurend,,
17264705,Alexander Monro Ziekenhuis (Stichting),Bilthoven,2019,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
52801241,Altenastaete Thuiszorg B.V.,Nieuwendijk,2019,Audit Combinate B.V.,13000570,13000570,wnt_verantwoording,goedkeurend,,
09171188,Woonzorg Lojal (Stichting),Doetinchem,2019,Stolwijk Kelderman Accountants Fiscalisten,13000458,13000458,wnt_verantwoording,goedkeurend,,
14092693,Huisartsen Diagnostisch en Behandel Centrum B.V.,Heerlen,2019,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
57990778,Dagelijkse Ondersteuning & Zorg Rotterdam B.V.,Rotterdam,2019,Ruitenburg Audit B.V.,overig_ruitenburg_audit,,wnt_verantwoording,goedkeurend,,
41120526,Regionaal Laboratorium Medische Microbiologie Dordrecht-Gorinchem (Stichting),Dordrecht,2019,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
14077199,Stichting Oase,Heerlen,2019,BDO Audit & Assurance B.V.,13000311,13000311,wnt_verantwoording,goedkeurend,,
14068232,Mondriaan (Stichting),Heerlen,2019,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
24300122,Arosa (Stichting),Rotterdam,2019,Daamen & van Sluis Accountants Belastingadviseurs,13000318,13000318,wettelijke_controle,goedkeurend,,
24388202,Aafje Thuiszorg Huizen Zorghotels (Stichting),Rotterdam,2019,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
10043379,Kalorama (Stichting),Beek Ubbergen,2019,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
09143072,Attent Zorg en Behandeling (Stichting),De Steeg,2019,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
08083453,Zorggroep Ena (Stichting),Voorthuizen,2019,Accountants voor de Gezondheidszorg B.V.,13020048,13020048,wettelijke_controle,goedkeurend,,
17126402,"Savant, Organisatie voor Zorg (Stichting)",Helmond,2019,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
41071981,MeanderGroep Zuid-Limburg,Landgraaf,2019,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
08151796,Stichting Betere Thuiszorg Twente & Achterhoek,Almelo,2019,Eshuis Registeraccountants B.V.,13000144,13000144,wettelijke_controle,goedkeurend,,
09103258,"De Waalboog, Zorg, Welzijn en Wonen (Stichting)",Nijmegen,2019,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
55620434,Pathan B.V.,Rotterdam,2019,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
70376638,ThuisTeamJeugd (TTJ),Amsterdam,2019,Baker Tilly (Netherlands) B.V.,13000741,13000741,wettelijke_controle,goedkeurend,,
63803399,Thuiszorg Matilda Nederland B.V.,Breda,2019,BDO Audit & Assurance B.V.,13000311,13000311,wnt_verantwoording,goedkeurend,,ja
57156417,Diagnovum,Tilburg,2019,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
54067553,Dagbesteding Krimpenerwaard (Stichting),Lekkerkerk,2019,Borrie Audit B.V.,13000009,13000009,wnt_verantwoording,goedkeurend,,
65042662,Stichting Patyna,Sneek,2019,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
41096968,RIBW Brabant (Stichting),Tilburg,2019,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
41032283,Zorgfederatie Oldenzaal (Stichting),Oldenzaal,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
27370985,Militair Revalidatiecentrum Aardenburg (Publiekrechtelijke rechtspersoon),Doorn,2019,Deloitte Accountants B.V.,13000015,13000015,controle_onbepaald,goedkeurend,,
41178066,Ouderenzorg Oudewater (Stichting),Oudewater,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41055407,Gasthuis Sint Jan De Deo (Stichting),Millingen aan de Rijn,2019,Accountants voor de Gezondheidszorg B.V.,13020048,13020048,wettelijke_controle,goedkeurend,,
41049860,Ziekenhuis Gelderse Vallei (Stichting),Ede Gld,2019,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
41047384,"Het Schild, Centrum voor Visueel Gehandicapte Ouderen (Stichting)",Wolfheze,2019,Accountants voor de Gezondheidszorg B.V.,13020048,13020048,wettelijke_controle,goedkeurend,,
41038232,Zorg-Wooncentrum Den Bouw Warnsveld (Stichting),Warnsveld,2019,Coöperatie ConFirm U.A.,13020039,13020039,wettelijke_controle,goedkeurend,,
41035024,Christelijk Algemeen Ziekenhuis Noordwest-Veluwe (Stichting),Harderwijk,2019,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
41231298,Zaans Medisch Centrum (Stichting),Zaandam,2019,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
11044044,Rivas Zorggroep (Stichting),Gorinchem,2019,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
41225437,Regionale Instelling voor Beschermd Wonen Kennemerland/Amstelland en de Meerlanden (Stichting),Haarlem,2019,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
41076731,Woonzorgcentrum De Beyart (Stichting),Maastricht,2019,Audit Service Plus B.V.,13000790,13000790,wettelijke_controle,goedkeurend,,
41098121,"Maatschappelijke Opvang Midden Brabant, Traverse (Stichting)",Tilburg,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41244253,Woon- en Zorgcentrum Humanitas (Stichting),Deventer,2019,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
41055629,RadboudUMC (Stichting),Nijmegen,2019,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
28095822,Mauritskliniek B.V.,Den Haag,2019,Q-Concepts Accountancy B.V.,13000773,13000773,wettelijke_controle,goedkeurend,,
32099806,Amerpoort (Stichting),Baarn,2019,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
32077906,Amaris Zorggroep (Stichting),Laren Nh,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41119524,Woongemeenschap voor Ouderen (Stichting),Piershil,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
14084685,Dr. Kolbach Kliniek (Stichting),Maastricht,2019,KSG Audit & Assurance B.V.,13000661,13000661,wnt_verantwoording,goedkeurend,,
01079054,Zorgpartners Friesland (Stichting),Leeuwarden,2019,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
27258035,annatommie mc -centra voor orthopedie- B.V.,Utrecht,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,ja
24332597,Jeugdbescherming Rotterdam Rijnmond (Stichting),Rotterdam,2019,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
41076072,Bejaardenzorg Clara Fey (Stichting),Maastricht,2019,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
41165834,De Haardstee (Stichting),Leiden,2019,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
41095516,Dr. Bernard Verbeeten Instituut (Stichting),Tilburg,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
14091372,Talent B.V.,Eckelrade,2019,Denote Assurance B.V.,13020082,13020082,wettelijke_controle,goedkeurend,,
08090143,Humanitas Onder Dak Twente (Stichting),Hengelo,2019,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
34322234,Werkdag B.V.,Cruquius,2019,Dubois & Co. Registeraccountants,13000044,13000044,wettelijke_controle,goedkeurend,,
28084849,Cardea Jeugdzorg (Stichting),Leiden,2019,Crowe Foederer Audit & Assurance B.V.,13000413,13000413,wettelijke_controle,goedkeurend,,
41121403,CuraMare (Stichting),Dirksland,2019,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,ja
41238268,Raphaëlstichting,Schoorl,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
32079591,Obesitas Nederland B.V.,Huis ter Heide,2019,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
41179617,Saltro (Stichting),Utrecht,2019,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
12065731,Zorggroep Noord- en Midden-Limburg / De Zorggroep (Stichting),Venlo,2019,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
14090242,Stichting Op de Bies,Landgraaf,2019,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
34126333,Combiwel Welzijn (Stichting),Amsterdam,2019,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
27278745,Fundis (Stichting),Gouda,2019,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
41072929,Verpleeghuis Bergweide (Stichting),Heerlen,2019,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
58514856,BeLife B.V.,Rotterdam,2019,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,controle_onbepaald,goedkeurend,,
70122946,Self B.V.,Tilburg,2019,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
08205156,IJsselzorg B.V.,Warnsveld,2019,AW Accountants & Adviseurs,overig_aw_accountants,,productieverantwoording,goedkeurend,,
01137892,Noorderbreedte B.V.,Leeuwarden,2019,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
58320776,Spijkenisse Medisch Centrum B.V.,Spijkenisse,2019,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,,,
41149967,Eykenburg (Stichting),Den Haag,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41080668,Robert Coppes Stichting,Vught,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
54091454,Cedin Zorg (B.V.),Drachten,2019,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
14100256,U-center B.V.,Epen,2019,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
41169071,De Binnenvest (Stichting),Leiden,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
32127933,Doenersdreef Zorg B.V.,Almere,2019,Kreston Lentink Audit B.V.,13000680,13000680,wettelijke_controle,goedkeurend,,
67910890,House Of Boxing B.V.,Beuningen Gld,2019,KRC Van Elderen Registeraccountants B.V.,13000113,13000113,productieverantwoording,goedkeurend,,
61416924,Zorgboerderij Huiberthoeve,Hei- en Boeicop,2019,aaff Audit en Assurance B.V.,13000259,13000259,productieverantwoording,goedkeurend,,
09101119,SHO Groep B.V.,Velp,2019,Q-Concepts Accountancy B.V.,13000773,13000773,wettelijke_controle,goedkeurend,,
41169434,Stichting De Brug,Katwijk,2019,Zirkzee Audit B.V.,overig_zirkzee_audit,,vrijwillige_controle,,,
41136257,Stichting Zorgbeheer De Zellingen,Capelle aan den IJssel,2019,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
41177680,Boogh (Stichting),Harmelen,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
02055577,De Noorderbrug (Stichting),Groningen,2019,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
41084046,Jeroen Bosch Ziekenhuis (Stichting),'s-Hertogenbosch,2019,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
17104004,Interzorg Oss Thuiszorg B.V.,Oss,2019,Q-Concepts Accountancy B.V.,13000773,13000773,wettelijke_controle,goedkeurend,,
41093743,De Zorgboog (Stichting),Bakel,2019,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
24286701,Hervormde Stichting Sonneburgh,Rotterdam,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
18084021,Hondsberg,Oisterwijk,2019,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
63048159,TSN Verzorging & Verpleging B.V.,Zwolle,2019,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
14079570,MEE Zuid-Limburg,Heerlen,2019,Q-Concepts Accountancy B.V.,13000773,13000773,productieverantwoording,goedkeurend,,
64413438,Onder de Bomen B.V.,Nijmegen,2019,"Konings & Meeuwissen, accountants en belastingadviseurs",13000504,13000504,wettelijke_controle,goedkeurend,,
66210941,Christelijk instituut ggz B.V.,Drachten,2019,Deloitte Accountants B.V.,13000015,13000015,controle_onbepaald,goedkeurend,,
41062312,MEE Noord en Midden Limburg,Venlo,2019,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
64138836,De Opbouw - Zideris,Huis ter Heide,2019,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
61051020,Wonen bij September B.V.,Rijswijk,2019,Visser & Visser Audit en Assurance B.V.,13000491,13000491,wettelijke_controle,goedkeurend,,
63047985,TSN Woonzorg B.V.,Zwolle,2019,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
65495276,Ben Oude NijHuis(Stichting),Hilversum,2019,Accountants voor de Gezondheidszorg B.V.,13020048,13020048,wettelijke_controle,goedkeurend,,
09149860,Thuiszorg Groot Gelre B.V.,Arnhem,2019,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
61980080,Fivoor (B.V.),Rotterdam,2019,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
72535970,Zeker met Zorg B.V.,Bakel,2019,Accountants voor de Gezondheidszorg B.V.,13020048,13020048,wnt_verantwoording,goedkeurend,,
71674403,Wonen bij September B.V.,Rijswijk,2019,Visser & Visser Audit en Assurance B.V.,13000491,13000491,wettelijke_controle,goedkeurend,,
17119600,Bijzonder Jeugdwerk (Stichting),Deurne,2019,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,,,
55035604,De Bzzzonder Boshoeve BV,Nieuw Vennep,2019,aaff Audit en Assurance B.V.,13000259,13000259,wnt_verantwoording,goedkeurend,,
54248353,PGVZ B.V.,Kampen,2019,De Jong & Laan Controle B.V.,13000420,13000420,wettelijke_controle,goedkeurend,,
41063674,"Viecuri, Medisch Centrum voor Noord-Limburg (Stichting)",Venlo,2019,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
41094118,Stichting Oktober,Bladel,2019,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
41168998,R.K. Zorgcentrum Roomburgh (Stichting),Leiden,2019,Zirkzee Audit B.V.,overig_zirkzee_audit,,wnt_verantwoording,,,
41200428,Bovenij Ziekenhuis (Stichting),Amsterdam,2019,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
41002802,Zorgcentrum het Bildt (Stichting),Sint Annaparochie,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
11068704,De Wilgenhoeve B.V.,Hei- en Boeicop,2019,Coöperatie ConFirm U.A.,13020039,13020039,wnt_verantwoording,goedkeurend,,
30170585,STBN (Stichting),Utrecht,2019,Blömer accountants en adviseurs B.V.,13000263,13000263,wnt_verantwoording,goedkeurend,,
18085169,GGZ Breburg Groep (Stichting),Tilburg,2019,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
41066093,Ouderencentrum Beek en Bos (Stichting),Heythuysen,2019,Accountants voor de Gezondheidszorg B.V.,13020048,13020048,wettelijke_controle,,,
41059173,De Wittenberg (Stichting),Haaften,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41222777,Rode Kruis Ziekenhuis B.V.,Beverwijk,2019,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
41010320,Stichting Westerholm/Rikkers-Lubbers,Haren Gn,2019,De Jong & Laan Controle B.V.,13000420,13000420,wettelijke_controle,goedkeurend,,
41177808,De Opbouw (Stichting),Utrecht,2019,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,ja
63899469,CO-EUR B.V.,Utrecht,2019,Deloitte Accountants B.V.,13000015,13000015,controle_onbepaald,goedkeurend,,
17161365,Tzorg B.V.,Uden,2019,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
24298000,Kliniek Zestienhoven B.V.,Rotterdam,2019,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
61778966,Kloek B.V.,Alphen aan den Rijn,2019,Coöperatie ConFirm U.A.,13020039,13020039,wnt_verantwoording,goedkeurend,,
68599943,Bundelzorg B.V.,Helmond,2019,Govers Accountants/Adviseurs,13000423,13000423,productieverantwoording,goedkeurend,,
67729894,Stichting Liberein,Enschede,2019,De Jong & Laan Controle B.V.,13000420,13000420,wettelijke_controle,goedkeurend,,
66108616,Stichting Volksbond Streetcornerwork,Amsterdam,2019,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
41102051,Ruitersbos (Stichting),Breda,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41047505,Stichting De Keerderberg,Cadier en Keer,2019,Accountants voor de Gezondheidszorg B.V.,13020048,13020048,wettelijke_controle,goedkeurend,,
01099530,Regiecentrum Bescherming en Veiligheid (Stichting),Leeuwarden,2019,De Jong & Laan Controle B.V.,13000420,13000420,wettelijke_controle,goedkeurend,,
32134360,Stichting Beweging 3.0,Amersfoort,2019,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
16079866,Dichterbij (Stichting),Gennep,2019,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
09091644,Berkel-B B.V.,Lochem,2019,BDO Audit & Assurance B.V.,13000311,13000311,wnt_verantwoording,goedkeurend,,
34279530,Opvoedpoli B.V.,Amsterdam,2019,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
09159137,Zorgboerderij De Veenhoeve (Stichting),Ederveen,2019,WITh Accountants B.V.,overig_with_accountants,,vrijwillige_controle,goedkeurend,,
41064403,Rubicon Jeugdzorg (Stichting),Horn,2019,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,,,
09140622,Woonzorgnet B.V.,Renkum,2019,Q-Concepts Accountancy B.V.,13000773,13000773,wettelijke_controle,goedkeurend,,
41151355,RIBW Fonteynenburg (Stichting),Rijswijk,2019,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
32166026,Multi Plus Zorg B.V.,Amsterdam,2019,De ZorgAccountants B.V.,overig_de_zorgaccountants,,productieverantwoording,goedkeurend,,
34239948,KSYOS Expertise Centrum B.V.,Amstelveen,2019,BDO Audit & Assurance B.V.,13000311,13000311,wnt_verantwoording,goedkeurend,,
30274299,Winnock Zorg B.V.,Zeist,2019,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,ja
