kvk,naam,plaats,boekjaar,kantoor,kantoor_sleutel,afm_nummer,type_opdracht,oordeel,grond_beperking,continuiteitsonzekerheid
67491758,Stichting Veilig Thuis Noord Oost Gelderland,Apeldoorn,2022,De Jong & Laan Controle B.V.,13000420,13000420,wettelijke_controle,goedkeurend,,
41035024,Stichting Christelijk Ziekenhuis St Jansdal,Harderwijk,2022,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
41197047,Stichting Voorzieningen Meervoudig Complex Gehandicapten voor Amsterdam en omstreken (Omega),Amsterdam,2022,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
59662549,Transfore (Stichting),Deventer,2022,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
58653473,Holland Particle Therapy Centre B.V.,Delft,2022,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
51939231,Hoge & Partners,Nijmegen,2022,Van der Net Accountants B.V.,overig_van_der_net,,productieverantwoording,goedkeurend,,
24325621,Stichting Zorgpartners Midden-Holland,Gouda,2022,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
37144729,Witte Kruis Ambulance B.V.,Alkmaar,2022,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
41076416,Stichting Envida,Maastricht,2022,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
89409388,Trauma Care Company B.V.,Kootwijkerbroek,2022,BDO Audit & Assurance B.V.,13000311,13000311,productieverantwoording,goedkeurend,,
41081234,Stichting Sint Anna,Boxmeer,2022,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
09212826,Veiligheidsregio Gelderland-Zuid,Nijmegen,2022,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
37161753,Vereniging Ambulancezorg Regio Noord-Holland Noord in coöperatief verband U.A.,Alkmaar,2022,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41235221,Stichting Leviaan,Purmerend,2022,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
41095510,Stichting Elisabeth-TweeSteden Ziekenhuis,Tilburg,2022,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
41239364,Stichting Alkcare,Oudorp,2022,WEA Audit B.V.,13000736,13000736,wettelijke_controle,goedkeurend,,
56822367,Stichting Het Kopland,Leeuwarden,2022,De Jong & Laan Controle B.V.,13000420,13000420,wettelijke_controle,goedkeurend,,
02100277,FPC Dr. S. van Mesdag (Stichting),Groningen,2022,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
41113281,Stichting Voor Regionale Zorgverlening,Middelburg,2022,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
09169814,Stichting Careaz,Lichtenvoorde,2022,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
64744078,Villa Papillon B.V.,Oisterwijk,2022,NBC Audit Services B.V.,13000197,13000197,productieverantwoording,goedkeurend,,
08080399,Stichting De Passerel,Apeldoorn,2022,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
41225010,Stichting Spaarne Gasthuis,Hoofddorp,2022,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
34289162,UvA minds B.V.,Amsterdam,2022,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,productieverantwoording,goedkeurend,,
32139459,Stichting DeKinderkliniek Almere,Almere,2022,Coney Assurance B.V.,13000400,13000400,wettelijke_controle,goedkeurend,,
60988940,Studium Zeeland,'s-Heer Arendskerke,2022,Rijkse accountants & adviseurs,overig_rijkse_accountants,,productieverantwoording,goedkeurend,,
51662264,Stichting Dienstencentrum Oud Burgeren Gasthuis,Nijmegen,2022,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
08142634,Stichting ZorgAccent,Almelo,2022,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
74867563,Minderbroeders Kapucijnen (OFMCAP),Tilburg,2022,Kreston Van Herwijnen Accountants B.V.,13000490,13000490,wettelijke_controle,goedkeurend,,
60389958,Het Gastenhuis B.V.,Amsterdam,2022,Q-Concepts Accountancy B.V.,13000773,13000773,wettelijke_controle,goedkeurend,,
62161792,Medisch Specialisten Noord West,Alkmaar,2022,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
24485070,Erasmus Universitair Medisch Centrum Rotterdam (Erasmus MC),Rotterdam,2022,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
41099381,Stichting Zorgorganisatie Het Hoge Veer,Geertruidenberg,2022,Accountants voor de Gezondheidszorg B.V.,13020048,13020048,wettelijke_controle,goedkeurend,,
