kvk,naam,plaats,boekjaar,kantoor,kantoor_sleutel,afm_nummer,type_opdracht,oordeel,grond_beperking,continuiteitsonzekerheid
41238268,Raphaëlstichting,Schoorl,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
08130883,Zorggroep Sint Maarten (Stichting),Oldenzaal,2020,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
24393895,Diabeter Nederland B.V.,Rotterdam,2020,Grant Thornton Audit en Assurance B.V.,13000524,13000524,wettelijke_controle,goedkeurend,,
27278704,Careyn (Stichting),Schiedam,2020,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
56474113,Sint Franciscus Vlietland Groep (Stichting),Rotterdam,2020,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
09125621,Pleyade (Stichting),Arnhem,2020,Q-Concepts Accountancy B.V.,13000773,13000773,wettelijke_controle,goedkeurend,,
02100277,FPC Dr. S. van Mesdag (Stichting),Groningen,2020,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
59531959,Profila Zorg Groep (Stichting),Houten,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
34362777,Academisch Medisch Centrum (AMC),Amsterdam,2020,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
41238617,GGZ Noord-Holland-Noord (Stichting),Heiloo,2020,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
41135918,Cedrah (Stichting),Capelle aan den IJssel,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41055407,Gasthuis Sint Jan De Deo (Stichting),Millingen aan de Rijn,2020,Accountants voor de Gezondheidszorg B.V.,13020048,13020048,wettelijke_controle,goedkeurend,,
41245075,Karakter (Stichting),Ede Gld,2020,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
41118833,Verpleeghuis Het Parkhuis (Stichting),Dordrecht,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
56754582,Thuisteam Twente (Stichting),Almelo,2020,Eshuis Registeraccountants B.V.,13000144,13000144,wettelijke_controle,goedkeurend,,
14068232,Mondriaan (Stichting),Heerlen,2020,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
41093769,Samenwerkende Woon- en Zorgvoorzieningen voor Lichamelijk en Meervoudig Gehandicapten (Stichting),Son,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
05062128,Isala Klinieken (Stichting),Zwolle,2020,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
41169944,Hillegomse Organisaties voor Zorgverlening aan Ouderen / HOZO (Stichting),Hillegom,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41000996,Maeykehiem (Stichting),Sint Nicolaasga,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
17137132,Pantein (Stichting),Boxmeer,2020,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
41118386,Laboratorium voor Pathologie (Stichting),Dordrecht,2020,Visser & Visser Audit en Assurance B.V.,13000491,13000491,wettelijke_controle,goedkeurend,,
32152692,GGz Centraal (Stichting),Amersfoort,2020,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
41224666,De Hartekamp Groep (Stichting),Haarlem,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
52937933,Medisch Centrum Hyperbare Zuurstoftherapie (Stichting),Goes,2020,Van Boekel accountants en adviseurs,13000139,13000139,wnt_verantwoording,goedkeurend,,
41081032,Reinier van Arkel (Stichting),'s-Hertogenbosch,2020,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
41225437,Regionale Instelling voor Beschermd Wonen Kennemerland/Amstelland en de Meerlanden (Stichting),Haarlem,2020,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
20100257,Amphia (Stichting),Breda,2020,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
41055843,Kentalis Zorg (Stichting),Sint-Michielsgestel,2020,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
22054521,Stichting Samenwerkende Zorgboeren Zuid,Waalwijk,2020,Q-Concepts Accountancy B.V.,13000773,13000773,wettelijke_controle,goedkeurend,,
41009300,Fokus Exploitatie (Stichting),Groningen,2020,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
62350080,Bravis Ziekenhuis (Stichting),Roosendaal,2020,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
13037206,Daelzicht (Stichting),Heel,2020,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
09143276,Vitalys (Stichting),Velp,2020,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
08094960,De Twentse Zorgcentra voor Mensen met een Verstandelijke Handicap (Stichting),Enschede,2020,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
41194854,Stichting Merem Medische Revalidatie,Hilversum,2020,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
30278497,BLOS Kinderopvang,Nieuwegein,2020,Van Oers Audit B.V.,13000154,13000154,wettelijke_controle,goedkeurend,,
37107647,Geriant (Stichting),Heerhugowaard,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
17130412,Hoofdkantoor Stichting Lumens,Eindhoven,2020,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
41222303,Protestants Christelijke Stichting Ouderenzorg Haarlemmermeer (PCSOH),Hoofddorp,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
06091594,Jarabee,Hengelo,2020,De Jong & Laan Controle B.V.,13000420,13000420,wettelijke_controle,goedkeurend,,
41012091,Martini Ziekenhuis / Centrum Bijzondere Tandheelkunde Martini Ziekenhuis,Groningen,2020,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
09144748,Andros Mannenkliniek/Gynos Vrouwenkliniek (Stichting),Arnhem,2020,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
41177433,Dianet (Stichting),Utrecht,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41099605,Maria-Oord (Stichting),Dongen,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41173845,Groene Hart Ziekenhuis (Stichting),Gouda,2020,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
01079054,Zorgpartners Friesland (Stichting),Leeuwarden,2020,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
11056895,Zorggroep Maas en Waal (Stichting),Beneden Leeuwen,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41057184,Regionale Instelling voor Begeleiding en Wonen Nijmegen & Rivierenland (Stichting),Nijmegen,2020,Q-Concepts Accountancy B.V.,13000773,13000773,wettelijke_controle,goedkeurend,,
41186587,Vanboeijen (Stichting),Assen,2020,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
41177415,Sint Antonius Ziekenhuis (Stichting),Nieuwegein,2020,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
24388202,Aafje Thuiszorg Huizen Zorghotels (Stichting),Rotterdam,2020,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
24299846,Maasstad Ziekenhuis (Stichting),Rotterdam,2020,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
68065205,Home Instead Thuisservice Apeldoorn B.V.,Apeldoorn,2020,Baker Tilly (Netherlands) B.V.,13000741,13000741,productieverantwoording,goedkeurend,,
17141651,Máxima Medisch Centrum (Stichting),Veldhoven,2020,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
41055988,Ottho Gerhard Heldring en Ambulatorium (Stichting),Zetten,2020,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
20109300,Maatschappelijke Opvang Breda en omstreken (Stichting),Breda,2020,Witlox VCS audit B.V.,13000578,13000578,wettelijke_controle,goedkeurend,,
41141829,Onder Een Dak (Stichting),Maassluis,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
77274938,Safegroup Breda,Breda,2020,Witlox VCS audit B.V.,13000578,13000578,wettelijke_controle,goedkeurend,,
32082917,Meander Medisch Centrum (Stichting),Amersfoort,2020,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
41052241,De Gelderhorst Landelijk Centrum voor Oudere Doven (Stichting),Ede Gld,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
32079591,Obesitas Nederland B.V.,Huis ter Heide,2020,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
41022329,"De Vogellanden, Centrum voor Revalidatie (Stichting)",Zwolle,2020,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
41014477,"Nieuw Woelwijck, Dorpsgemeenschap van Geestelijk Gehandicapten (Stichting)",Sappemeer,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
37159559,Veilig Thuis Noord Holland Noord (Veilig Thuis),Alkmaar,2020,Flynth Audit B.V.,13000519,13000519,wettelijke_controle,goedkeurend,,
41050547,Stichting Christelijke Zorgorganisatie Norschoten,Barneveld,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
64138836,De Opbouw - Zideris,Huis ter Heide,2020,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
50045857,Zorgboerderij de Buorren (V.O.F.),Blessum,2020,Smids en Schakel Accountants en Adviseurs B.V.,13000493,13000493,wettelijke_controle,goedkeurend,,ja
54248353,PGVZ B.V.,Kampen,2020,De Jong & Laan Controle B.V.,13000420,13000420,wettelijke_controle,goedkeurend,,
18084021,Hondsberg,Oisterwijk,2020,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
09109870,BOTS Begeleiding B.V.,Nijmegen,2020,BGH Accountants B.V.,13000276,13000276,wnt_verantwoording,goedkeurend,,
04075463,Dokter Thuiszorg B.V.,Emmen,2020,Maatschap Adbeco Accountants,13000063,13000063,wettelijke_controle,goedkeurend,,
34186307,De Jeugd- & Gezinsbeschermers (Stichting),Haarlem,2020,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
61051020,Wonen bij September B.V.,Rijswijk,2020,Visser & Visser Audit en Assurance B.V.,13000491,13000491,wettelijke_controle,goedkeurend,,
53494385,Tjoiz B.V.,Waalre,2020,Rubicon Registeraccountants B.V.,13000098,13000098,productieverantwoording,goedkeurend,,
69105081,Wijkzorg Regio Utrecht B.V.,Utrecht,2020,Coöperatie ConFirm U.A.,13020039,13020039,wnt_verantwoording,goedkeurend,,
67414869,De-Kering B.V.,Bergen op Zoom,2020,Witlox VCS audit B.V.,13000578,13000578,wnt_verantwoording,goedkeurend,,
34279530,Opvoedpoli B.V.,Amsterdam,2020,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
09076330,zorgboerderij De Hettenheuvel,Loerbeek,2020,aaff Audit en Assurance B.V.,13000259,13000259,productieverantwoording,goedkeurend,,
27261487,Impegno Begeleiding B.V.,Den Haag,2020,Forvis Mazars Accountants N.V.,13000408,13000408,wettelijke_controle,goedkeurend,,
14079570,MEE Zuid-Limburg,Heerlen,2020,Q-Concepts Accountancy B.V.,13000773,13000773,wettelijke_controle,goedkeurend,,
41151355,RIBW Fonteynenburg (Stichting),Rijswijk,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
64813762,TWB Jeugdgezondsheidszorg B.V.,Roosendaal,2020,Baker Tilly (Netherlands) B.V.,13000741,13000741,wettelijke_controle,goedkeurend,,
71996249,JOT Zwolle B.V.,Zwolle,2020,KRC Van Elderen Registeraccountants B.V.,13000113,13000113,wnt_verantwoording,goedkeurend,,
59349948,Result Beheer BV,Dordrecht,2020,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
64813649,TWB Thuiszorg (B.V.),Roosendaal,2020,Baker Tilly (Netherlands) B.V.,13000741,13000741,wettelijke_controle,goedkeurend,,
34126509,Blijf Groep (Stichting),Amsterdam,2020,Flynth Audit B.V.,13000519,13000519,wettelijke_controle,goedkeurend,,
34327040,Thuiszorg De Lindeboom (Stichting),Amsterdam,2020,Omnyacc In Control B.V.,13000194,13000194,wnt_verantwoording,goedkeurend,,
61416924,Zorgboerderij Huiberthoeve,Hei- en Boeicop,2020,aaff Audit en Assurance B.V.,13000259,13000259,productieverantwoording,goedkeurend,,
34239948,KSYOS Expertise Centrum B.V.,Amstelveen,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wnt_verantwoording,goedkeurend,,
02055577,De Noorderbrug (Stichting),Groningen,2020,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
09102368,HSK Groep B.V.,Arnhem,2020,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
09135879,De Gouden Leeuw Groep B.V.,Doetinchem,2020,Coöperatie ConFirm U.A.,13020039,13020039,wettelijke_controle,goedkeurend,,
41169071,De Binnenvest (Stichting),Leiden,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
12065731,Zorggroep Noord- en Midden-Limburg / De Zorggroep (Stichting),Venlo,2020,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
61980080,Fivoor (B.V.),Rotterdam,2020,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
14100256,U-center B.V.,Epen,2020,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
12052689,Zorgverlening PGZ B.V.,Nederweert,2020,SmitsVandenBroek Accountants B.V.,13020045,13020045,wettelijke_controle,goedkeurend,,
09101119,SHO Groep B.V.,Velp,2020,Q-Concepts Accountancy B.V.,13000773,13000773,wettelijke_controle,goedkeurend,,
09140622,Woonzorgnet B.V.,Renkum,2020,Q-Concepts Accountancy B.V.,13000773,13000773,wettelijke_controle,goedkeurend,,
63047985,TSN Woonzorg B.V.,Zwolle,2020,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
63048159,TSN Verzorging & Verpleging B.V.,Zwolle,2020,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
62639188,STMG B.V.,Arnhem,2020,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
16079866,Dichterbij (Stichting),Gennep,2020,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
41169434,Stichting De Brug,Katwijk,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
67729894,Stichting Liberein,Enschede,2020,De Jong & Laan Controle B.V.,13000420,13000420,wettelijke_controle,goedkeurend,,
70772479,Gezinshuis Onder de Regenboog,Waarder,2020,Accon avm Controlepraktijk B.V.,overig_accon_avm_controlepraktijk,,productieverantwoording,goedkeurend,,
04075970,Stichting Jeugdbescherming Noord en Veilig Thuis Groningen,Assen,2020,De Jong & Laan Controle B.V.,13000420,13000420,wettelijke_controle,goedkeurend,,
70495726,De Windroos B.V.,Vriezenveen,2020,SMK Audit B.V.,13000231,13000231,productieverantwoording,goedkeurend,,
41200428,Bovenij Ziekenhuis (Stichting),Amsterdam,2020,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
41222777,Rode Kruis Ziekenhuis B.V.,Beverwijk,2020,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
68786425,De Weerde B.V.,Almelo,2020,Eshuis Registeraccountants B.V.,13000144,13000144,wettelijke_controle,goedkeurend,,
24286701,Hervormde Stichting Sonneburgh,Rotterdam,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
76900754,Zuyderwende B.V.,Heerlen,2020,Audit Service Plus B.V.,13000790,13000790,wnt_verantwoording,goedkeurend,,
09179993,ZorgPlus B.V.,Elst,2020,Accountants voor de Gezondheidszorg B.V.,13020048,13020048,wnt_verantwoording,goedkeurend,,
41010320,Stichting Westerholm/Rikkers-Lubbers,Haren Gn,2020,De Jong & Laan Controle B.V.,13000420,13000420,wettelijke_controle,goedkeurend,,
41118658,Burgemeester De Boer-Stichting,Hardinxveld Giessendam,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41095418,Biezonderwijs,Tilburg,2020,Wijs Accountants,overig_wijs_accountants,,vrijwillige_controle,goedkeurend,,
08168183,"Koninklijke Visio, expertisecentrum voor slechtziende en blinde mensen (Stichting)",Huizen,2020,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
70086656,Stichting De Beuk,Enschede,2020,SMK Audit B.V.,13000231,13000231,wnt_verantwoording,goedkeurend,,
17190728,Zorgokee B.V.,Sint-Oedenrode,2020,Q-Concepts Accountancy B.V.,13000773,13000773,wnt_verantwoording,goedkeurend,,
69217203,Combiwel Buurtwerk (Stichting),Amsterdam,2020,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
54091454,Cedin Zorg (B.V.),Drachten,2020,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
17104004,Interzorg Oss Thuiszorg B.V.,Oss,2020,Q-Concepts Accountancy B.V.,13000773,13000773,wettelijke_controle,goedkeurend,,
41094118,Stichting Oktober,Bladel,2020,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
32134360,Stichting Beweging 3.0,Amersfoort,2020,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
41063674,"Viecuri, Medisch Centrum voor Noord-Limburg (Stichting)",Venlo,2020,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
08182193,RIBW Groep Overijssel (Stichting),Zwolle,2020,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
41102051,Ruitersbos (Stichting),Breda,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41066093,Ouderencentrum Beek en Bos (Stichting),Heythuysen,2020,Accountants voor de Gezondheidszorg B.V.,13020048,13020048,wettelijke_controle,goedkeurend,,
30274299,Winnock Zorg B.V.,Zeist,2020,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,ja
41093743,De Zorgboog (Stichting),Bakel,2020,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
41149967,Eykenburg (Stichting),Den Haag,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
64413438,Onder de Bomen B.V.,Nijmegen,2020,"Konings & Meeuwissen, accountants en belastingadviseurs",13000504,13000504,wettelijke_controle,goedkeurend,,
41136257,Stichting Zorgbeheer De Zellingen,Capelle aan den IJssel,2020,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
27321808,Ipse de Bruggen (Stichting),Zoetermeer,2020,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
68599943,Bundelzorg B.V.,Helmond,2020,Govers Accountants/Adviseurs,13000423,13000423,productieverantwoording,goedkeurend,,
14132418,CIRO+ B.V.,Haelen,2020,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
41177680,Boogh (Stichting),Harmelen,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
53999533,De Seizoenen B.V.,Oploo,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
24369492,Thuiszorg INIS B.V.,Rotterdam,2020,"Hermans & Partners B.V., accountants en adviseurs",13000019,13000019,wettelijke_controle,goedkeurend,,
09149860,Thuiszorg Groot Gelre B.V.,Arnhem,2020,BDO Audit & Assurance B.V.,13000311,13000311,wettelijke_controle,goedkeurend,,
58052658,Zorgboerderij de Korenschoof B.V.,Haarle (gem. Tubbergen),2020,Eshuis Registeraccountants B.V.,13000144,13000144,controle_onbepaald,goedkeurend,,
41002802,Zorgcentrum het Bildt (Stichting),Sint Annaparochie,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41072929,Verpleeghuis Bergweide (Stichting),Heerlen,2020,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
41020668,Zorggroep Noorderboog (Stichting),Meppel,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
01123419,Bestuursstichting Lentis,Zuidlaren,2020,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
18085169,GGZ Breburg Groep (Stichting),Tilburg,2020,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
01137892,Noorderbreedte B.V.,Leeuwarden,2020,EY Accountants B.V.,13020186,13020186,wettelijke_controle,goedkeurend,,
41084046,Jeroen Bosch Ziekenhuis (Stichting),'s-Hertogenbosch,2020,PricewaterhouseCoopers Accountants N.V.,13000291,13000291,wettelijke_controle,goedkeurend,,
08151405,Trivium Meulenbelt Groep (Stichting),Almelo,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
41059173,De Wittenberg (Stichting),Haaften,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,goedkeurend,,
01099530,Regiecentrum Bescherming en Veiligheid (Stichting),Leeuwarden,2020,De Jong & Laan Controle B.V.,13000420,13000420,wettelijke_controle,goedkeurend,,
17119600,Bijzonder Jeugdwerk (Stichting),Deurne,2020,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
61792381,Bijzonder Zorgenkind B.V.,Surhuisterveen,2020,AKSOS Assurance B.V.,13020068,13020068,wnt_verantwoording,goedkeurend,,
41076460,Kloosterverzorgingshuis Zusters onder de Bogen (Stichting),Maastricht,2020,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
64148815,Stichting Lijn5,Uithoorn,2020,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
41177807,Prinsenstichting,Purmerend,2020,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
50975382,Stichting GGZ Momentum,'s-Hertogenbosch,2020,Q-Concepts Accountancy B.V.,13000773,13000773,wettelijke_controle,goedkeurend,,
41022253,Vitree (Stichting),Kampen,2020,KPMG Accountants N.V.,13000121,13000121,wettelijke_controle,goedkeurend,,
17114858,Stichting Sterk in Werk,Boxtel,2020,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,
41113612,RPCZ (Stichting),Vlissingen,2020,Verstegen accountants en adviseurs B.V.,13000147,13000147,wettelijke_controle,beperking,wnt,
41195096,Hilverzorg (Stichting),Hilversum,2020,Deloitte Accountants B.V.,13000015,13000015,wettelijke_controle,goedkeurend,,ja
